imdb_link,title,release_year,critic_score,audience_score,theater_release_date,dvd_release_date,streaming_release_date,genre,casts,directors,rotten_link,count_award,user_rate,imdb_rating,plot_des,runtime,budget,opening_weekend_gross,box_office_gross,studio,mpaa_rating
https://www.imdb.com/title/tt1674773/,HANNAH ARENDT,2012,88,75,"May 29, 2013",,"Mar 22, 2016",['drama'],"['Julia Jentsch', 'Janet McTeer', 'Margarethe von Trotta', 'Nicholas Woodeson', 'Barbara Sukowa', 'Michael Degen', 'Ulrich Noethen', 'Pam Katz', 'Megan Gay', 'Axel Milberg']",['Margarethe von Trotta'],https://www.rottentomatoes.com/m/hannah_arendt,0,7.1,,,113,,"$31,270","$8,880,936",Heimatfilm,Not Rated
https://www.imdb.com/title/tt1247667/,HIGH SCHOOL,2010,28,48,"Jun 1, 2012",,"Mar 2, 2017",['comedy'],"['Olga Mirimskaya', 'Warren Zide', 'Luis Chávez', 'Matt Bush', 'Adhir Kalyan', 'Stephen Susco', 'John Stalberg Jr.', 'Arkadiy Golobuvich', 'Colin Hanks', 'Ryan Lewis', 'Mykelti Williamson', 'Raymond J. Markovich', 'Michael Chiklis', 'Adrien Brody', 'Sean Marquette', 'Erik Linthorst']",['John Stalberg Jr.'],https://www.rottentomatoes.com/m/10012150-high_school,1,5.8,,"A high school valedictorian who gets baked with the local stoner finds himself the subject of a drug test. The situation causes him to concoct an ambitious plan to get his entire graduating class to face the same fate, and fail.",99,"$10,000,000","$82,832","$221,590",Parallel Media,R
https://www.imdb.com/title/tt1707386/,LES MISRABLES,2012,70,79,"Dec 25, 2012",,"Sep 2, 2014","['history', 'musical', 'drama']","['Eric Fellner', 'Anne Hathaway', 'Eddie Redmayne', 'Tim Bevan', 'Daniel Huttlestone', 'Debra Hayward', 'Tom Hooper', 'Amanda Seyfried', 'Sacha Baron Cohen', 'Samantha Barks', 'William Nicholson', 'Hugh Jackman', 'Aaron Tveit', 'Claude-Michel Schönberg', 'Helena Bonham Carter', 'Alain Boublil', 'Russell Crowe', 'Herbert Kretzmer']",['Tom Hooper'],https://www.rottentomatoes.com/m/les_miserables_2012,2,7.6,,"In 19th-century France, Jean Valjean, who for decades has been hunted by the ruthless policeman Javert after breaking parole, agrees to care for a factory worker's daughter. The decision changes their lives forever.",158,"$61,000,000","$27,281,735","$441,809,770",Universal Pictures,PG-13
https://www.imdb.com/title/tt1210166/,MONEYBALL,2011,94,86,"Sep 23, 2011",,"Sep 3, 2013",['drama'],"['Rachael Horovitz', 'Ken Medlock', 'Brent Jennings', 'Bennett Miller', 'Philip Seymour Hoffman', 'Tammy Blanchard', 'Chris Pratt', 'Reed Diamond', 'Stephen Bishop', 'Steven Zaillian', 'Robin Wright', 'Jonah Hill', 'Michael De Luca', 'Mark Bakshi', 'Sidney Kimmel', 'Andrew Karsch', 'Scott Rudin', 'Brad Pitt', 'Aaron Sorkin']",['Bennett Miller'],https://www.rottentomatoes.com/m/moneyball,1,7.6,,Oakland A's general manager Billy Beane's successful attempt to assemble a baseball team on a lean budget by employing computer-generated analysis to acquire new players.,133,"$50,000,000","$19,501,302","$110,206,216",Columbia Pictures,PG-13
https://www.imdb.com/title/tt0473075/,PRINCE OF PERSIA THE SANDS OF TIME,2010,37,58,"May 28, 2010",,"Nov 23, 2015","['adventure', 'action', 'fantasy']","['John August', 'Patrick McCormick', 'Doug Miro', 'Richard Coyle', 'Reece Ritchie', 'Toby Kebbell', 'Alfred Molina', 'Ronald Pickup', 'Ben Kingsley', 'Mike Stenson', 'Jerry Bruckheimer', 'Jordan Mechner', 'Gísli Örn Garðarsson', 'Boaz Yakin', 'Gemma Arterton', 'Jake Gyllenhaal', 'Carlo Bernard', 'Steve Toussaint', 'Chad Oman', 'Mike Newell']",['Mike Newell'],https://www.rottentomatoes.com/m/prince_of_persia_sands_of_time,1,6.6,,A young fugitive prince and princess must stop a villain who unknowingly threatens to destroy the world with a special dagger that enables the magic sand inside to reverse time.,116,"$200,000,000","$30,095,259","$336,365,676",Walt Disney Pictures,PG-13
https://www.imdb.com/title/tt3661298/,SEPTEMBERS OF SHIRAZ,2015,31,46,"Jun 24, 2016",,"Jun 24, 2016","['drama', 'mysteryandthriller']","['Hanna Weg', 'Ariana Molkara', 'Armin Amiri', 'Shohreh Aghdashloo', 'Salma Hayek-Pinault', 'Danielle Robinson', 'Avi Lerner', 'Anthony Azizi', 'Warwick Thornton', 'Heidi Jo Markel', 'Navid Navid', 'Gerard Butler', 'Salma Hayek', 'Alon Aboutboul', 'Alan Siegel', 'Wayne Blair', 'Adrien Brody']",['Wayne Blair'],https://www.rottentomatoes.com/m/enemy_territory_2016,1,6.2,,Prior to the Iranian revolution it was a place where people of all religions were allowed to flourish. This is the story of a prosperous Jewish family who abandon everything before they are consumed by the passions of revolutionaries.,110,,,,Eclectic Pictures,PG-13
https://www.imdb.com/title/tt2763304/,T TRAINSPOTTING,2017,81,78,"Mar 17, 2017",,"Jun 13, 2017","['comedy', 'drama']","['Allon Reich', 'Anjela Nedyalkova', 'Robert Carlyle', 'Bernard Bellew', 'James Cosmo', 'Danny Boyle', 'Ewan McGregor', 'Christian Colson', 'Anthony Dod Mantle', 'Shirley Henderson', 'Andrew Macdonald', 'Jonny Lee Miller', 'Jon Harris', 'John Hodge', 'Irvine Welsh', 'Kelly Macdonald', 'Ewen Bremner']",['Danny Boyle'],https://www.rottentomatoes.com/m/t2_trainspotting,1,7.2,,"After 20 years abroad, Mark Renton returns to Scotland and reunites with his old friends Sick Boy, Spud, and Begbie.",117,"$18,000,000","$170,575","$41,681,746",Artbees,R
https://www.imdb.com/title/tt1592281/,TAKE THIS WALTZ,2011,79,58,"Jun 29, 2012",,"Mar 8, 2017",['drama'],"['Jonathan Goldsmith', 'Michelle Williams', 'Vanessa Carter', 'Christopher Donaldson', 'Jennifer Podemski', ""Diane D'Aquila"", 'Sarah Polley', 'Luke Kirby', 'Sarah Silverman', 'Graham Abbey', 'Susan Cavan', 'Seth Rogen', 'Luc Montpellier']",['Sarah Polley'],https://www.rottentomatoes.com/m/take_this_waltz,0,6.6,,A happily married woman falls for the artist who lives across the street.,116,,"$137,019","$4,965,950",Joe's Daughter,R
https://www.imdb.com/title/tt1821641/,THE CONGRESS,2013,72,53,"Aug 29, 2014",,"Nov 30, 2016",['scifi'],"['Piotr Dzięcioł', 'Sarah Shahi', 'Ari Folman', 'Michael Stahl-David', 'Jon Hamm', 'Reinhard Brundig', 'Robin Wright', 'Kodi Smit-McPhee', 'Sébastien Delloye', 'Michał Englert', 'Sami Gayle', 'Danny Huston', 'Harvey Keitel', 'Michael Landes', 'Paul Giamatti', 'Diana Elbaum', 'Max Richter', 'Nili Feller']",['Ari Folman'],https://www.rottentomatoes.com/m/the_congress,0,6.5,,"An aging, out-of-work actress accepts one last job, though the consequences of her decision affect her in ways she didn't consider.",122,"zł34,148,170","$28,640","$758,754",Bridgit Folman Film Gang,Not Rated
https://www.imdb.com/title/tt1294226/,THE LAST SONG,2010,21,66,"Mar 31, 2010",,"Aug 10, 2016",['drama'],"['Nick Lashaway', 'John Lindley', 'Liam Hemsworth', 'Aaron Zigman', 'Nelson Coates', 'Julie Anne Robinson', 'Kate Vernon', 'Tish Cyrus', 'Miley Cyrus', 'Louise Frogley', 'Jeff Van Wie', 'Jennifer Gibgot', 'Nick Searcy', 'Nicholas Sparks', 'Hallock Beals', 'Greg Kinnear', 'Bobby Coleman', 'Carly Chaikin', 'Kelly Preston', 'Adam Shankman']",['Julie Anne Robinson'],https://www.rottentomatoes.com/m/10011984-last_song,0,6,,"A rebellious girl is sent to a Southern beach town for the summer to stay with her father. Through their mutual love of music, the estranged duo learn to reconnect.",107,"$20,000,000","$16,007,426","$89,137,047",Touchstone Pictures,PG
https://www.imdb.com/title/tt3450900/,THE SEA OF TREES,2015,17,42,"Aug 26, 2016",,"Mar 12, 2017",['drama'],"['Jordan Gavaris', 'Gil Netter', 'Matthew McConaughey', 'James Saito', 'F. Gary Gray', 'Brian Dobbins', 'Allen Fischer', 'Chris Sparling', 'Katie Aselton', 'Ken Watanabe', 'Naomi Watts', 'Ken Kao', 'Anna Friedman', 'Kevin Halloran', 'Kasper Tuxen', 'Charles Van Eman', 'Gus Van Sant']",['Gus Van Sant'],https://www.rottentomatoes.com/m/the_sea_of_trees,1,6.1,,A suicidal American befriends a Japanese man lost in a forest near Mt. Fuji and the two search for a way out.,110,"$25,000,000","$1,877","$906,995",Bloom,PG-13
https://www.imdb.com/title/tt1605777/,THE WOMAN IN THE FIFTH,2011,59,22,"Jun 15, 2012",,"Feb 15, 2017",['mysteryandthriller'],"['Samir Guesmi', 'Joanna Kulig', 'Geoffrey Carey', 'Delphine Chuillot', 'Mamadou Minte', 'Kristin Scott Thomas', 'Ethan Hawke', 'Paweł Pawlikowski', 'Douglas Kennedy', 'Julie Papillon']",['Paweł Pawlikowski'],https://www.rottentomatoes.com/m/the_woman_in_the_fifth,0,5.3,,"A college lecturer flees to Paris after a scandal costs him his job. In the City of Light, he meets a widow who might be involved in a series of murders.",84,,"$33,011","$662,887",Haut et Court,R
https://www.imdb.com/title/tt4226388/,VICTORIA,2015,82,83,"Oct 9, 2015",,"Dec 18, 2016","['crime', 'drama', 'mysteryandthriller']","['Anatol Nitschke', 'Franz Rogowski', 'Eike Frederik Schulz', 'Olivia Neergaard-Holm', 'Burak Yigit', 'Frederick Lau', 'Catherine Baikousis', 'Jan Dressler', 'Sturla Brandth Grøvlen', 'Laia Costa', 'André M. Hennicke', 'Philipp Kubitza', 'Anna Lena Klenke', 'David Keitsch', 'Sebastian Schipper', 'Max Mauff']",['Sebastian Schipper'],https://www.rottentomatoes.com/m/victoria_2015,0,7.6,,A young Spanish woman who has recently moved to Berlin finds her flirtation with a local guy turn potentially deadly as their night out with his friends reveals a dangerous secret.,138,,,"$3,192,275",MonkeyBoy,Not Rated
https://www.imdb.com/title/tt5322012/,WISH UPON,2017,19,30,"Jul 14, 2017",,"Oct 10, 2017","['mysteryandthriller', 'horror']","['Michael Galbraith', 'Ryan Phillippe', 'Daniela Barbosa', 'Elisabeth Röhm', 'Ki Hong Lee', 'tomandandy', 'Alexander Nunez', 'Shannon Purser', 'Daniel Hammond', 'Andrea Kristof', 'Gabriel Hammond', 'John R. Leonetti', 'Sherryl Clark', 'Josephine Langford', 'Sydney Park', 'Joey King', 'Mitchell Slaggert', 'Barbara Marshall', 'Bob Ziembicki', 'Peck Prior']",['John R. Leonetti'],https://www.rottentomatoes.com/m/wish_upon,0,5,,A teenage girl discovers a box that carries magic powers and a deadly price for using them.,90,"$12,000,000","$5,467,084","$23,468,586",Broad Green Pictures,PG-13
https://www.imdb.com/title/tt1640711/,A FEW BEST MEN,2011,18,36,,,"Oct 1, 2015","['comedy', 'drama']","['James M. Vernon', 'Stephan Elliott', 'Xavier Samuel', 'Laura Brent', 'Josh Kesselman', 'Tim Draxl', 'Olivia Newton-John', 'Kris Marshall', 'Gary Hamilton', 'Antonia Barnard', 'Dean Craig', 'Laurence Malkin', 'Kevin Bishop', 'Rebel Wilson', 'Oliver Torr', 'Share Stallings', 'Jonathan Biggins', 'Todd Fellman', 'Elizabeth Debicki']",['Stephan Elliott'],https://www.rottentomatoes.com/m/a_few_best_men,0,5.7,,A groom and his three best men travel to the Australian outback for a wedding.,97,"$14,000,000",,"$15,521,362",Screen Australia,Not Rated
https://www.imdb.com/title/tt6624144/,A GOOD WOMAN IS HARD TO FIND,2019,92,66,,,"May 8, 2020","['crime', 'drama', 'mysteryandthriller']","[""Nigel O'Neill"", 'Gillian Devenney', 'Guillaume Benski', 'Junyoung Jang', 'James Atherton', 'Richard C Bell', 'Sarah Bolger', 'Abner Pastoll', 'Matthew Pusti', 'Ronan Blaney', 'Sean Sloan', 'Jane Brennan', 'Rudy Doherty', 'Caolan Byrne', 'Packy Lee', 'Susan Ateh', 'Bum Su Lee', 'Won-seok Jang', 'Edward Hogg', 'Andrew Simpson']",['Abner Pastoll'],https://www.rottentomatoes.com/m/a_good_woman_is_hard_to_find,0,6.2,,A recently widowed young mother will go to any lengths to protect her children as she seeks the truth behind her husband's murder.,97,,,,February Films,Not Rated
https://www.imdb.com/title/tt6193408/,A SHAUN THE SHEEP MOVIE FARMAGEDDON,2019,96,80,,,"Feb 14, 2020","['comedy', 'animation', 'scifi', 'adventure', 'kidsandfamily']","['Peter Lord', 'Justin Fletcher', 'Richard Phelan', 'Simon Greenall', 'Richard Starzak', 'Amalia Vitale', 'Didier Lupfer', 'Kate Harbour', 'Chris Morrell', 'Emma Tate', 'Nick Park', 'David Holt', 'John Sparkes', 'David Sproxton', 'Mark Burton', 'Jon Brown', 'Joe Sugg', 'Will Becher', 'Richard Webber']","['Will Becher', 'Richard Phelan']",https://www.rottentomatoes.com/m/a_shaun_the_sheep_movie_farmageddon,0,6.8,,"When an alien with amazing powers crash-lands near Mossy Bottom Farm, Shaun the Sheep goes on a mission to shepherd the intergalactic visitor home before a sinister organization can capture her.",86,,,"$43,100,248",Aardman Animations,G
https://www.imdb.com/title/tt5294550/,ALL THE MONEY IN THE WORLD,2017,79,65,"Dec 25, 2017",,"Mar 15, 2018","['crime', 'drama', 'mysteryandthriller']","['Bradley Thomas', 'Michelle Williams', 'Ridley Scott', 'Andrew Buchan', 'Mark Huffam', 'Charlie Plummer', 'Chris Clark', 'David Scarpa', 'Romain Duris', 'Dan Friedkin', 'Dariusz Wolski', 'Timothy Hutton', 'Mark Wahlberg', 'Giuseppe Bonifati', 'Quentin Curtis', 'Kevin J. Walsh', 'Christopher Plummer', 'Charlie Shotwell', 'Marco Leonardi']",['Ridley Scott'],https://www.rottentomatoes.com/m/all_the_money_in_the_world_2017,0,6.8,,,132,"$50,000,000","$5,584,684","$56,996,304",Imperative Entertainment,R
https://www.imdb.com/title/tt8350360/,ANNABELLE COMES HOME,2019,65,70,"Jun 26, 2019",,"Aug 27, 2019","['mysteryandthriller', 'horror']","['Victoria Palmeri', 'Judson Scott', 'Patrick Wilson', 'Dave Neustadter', 'Richard Brener', 'Mckenna Grace', 'Michelle Morrissey', 'Michael Cimino', 'Sade Katarina', 'Michael Clear', 'Katie Sarife', 'Vera Farmiga', 'Madison Iseman', 'Kenzie Caplan', 'Peter Safran', 'Samara Lee', 'James Wan', 'Michael Patrick McGill', 'Gary Dauberman']",['Gary Dauberman'],https://www.rottentomatoes.com/m/annabelle_comes_home,1,5.9,,"While babysitting the daughter of Ed and Lorraine Warren, a teenager and her friend unknowingly awaken an evil spirit trapped in a doll.",106,"$30,000,000","$20,269,723","$231,252,591",Atomic Monster,R
https://www.imdb.com/title/tt2543702/,BY THE GUN,2014,40,20,"Dec 5, 2014",,"Dec 20, 2015","['crime', 'drama']","['Toby Jones', 'Kenny Wormald', 'Nathan Whitehead', 'Matthew E. Chausse', 'James Mottern', 'Paul Ben-Victor', 'Ben Barnes', 'Ritchie Coster', 'Jimmy Lindsey', 'Slaine', 'Harvey Keitel', 'Tully Banta-Cain', 'Emilio Mauro', 'Jessica Kelly', 'Leighton Meester']",['James Mottern'],https://www.rottentomatoes.com/m/by_the_gun,0,4.8,,"Nick, a young Boston Italian, trying to find purpose in the ideology of the mafia and finding his world turned upside down.",110,,,,Mirabelle Pictures Productions,R
https://www.imdb.com/title/tt1321509/,DEATH AT A FUNERAL,2010,43,45,"Apr 16, 2010",,"Apr 16, 2012",['comedy'],"['Sidney Kimmel', 'Peter Dinklage', 'Glenn S. Gainor', 'Ron Glass', 'Loretta Devine', 'Laurence Malkin', 'Martin Lawrence', 'James Marsden', 'Neil LaBute', 'Share Stallings', 'Danny Glover', 'Kevin Hart', 'Jim Tauber', 'Regina Hall', 'Chris Rock', 'William Horberg', 'Tracy Morgan', 'Keith David', 'Dean Craig']",['Neil LaBute'],https://www.rottentomatoes.com/m/death_at_a_funeral_2010,0,5.7,,A funeral ceremony turns into a debacle of exposed family secrets and misplaced bodies.,92,"$21,000,000","$16,217,540","$49,050,886",Screen Gems,R
https://www.imdb.com/title/tt2113659/,ELSA  FRED,2014,32,50,"Nov 7, 2014",,"May 22, 2017",['romance'],"['Matthias Ehrenberg', 'Nicolas Veinberg', 'Lisa Sheridan', 'Shirley MacLaine', 'Chris Noth', 'Scott Bakula', 'Wendell Pierce', 'Christopher Plummer', 'George Segal', 'Michael Radford', 'Anna Pavignano', 'James Brolin', 'Edward Saxon', 'Jared Gilman', 'José Levy', 'Marcia Gay Harden', 'Ricardo Kleinbaum']",['Michael Radford'],https://www.rottentomatoes.com/m/elsa_and_fred_2014,0,6.5,,A withdrawn senior experiences life in new ways when he begins spending time with the free-spirited woman who lives across the hall.,93,,"$65,275","$753,975",Cuatro Plus Films,PG-13
https://www.imdb.com/title/tt4520988/,FROZEN II,2019,78,92,"Nov 22, 2019",,"Nov 22, 2019","['kidsandfamily', 'adventure', 'comedy', 'animation', 'musical']","['Sterling K. Brown', 'Jeff Draheim', 'Jonathan Groff', 'Alfred Molina', 'Byron Howard', 'Idina Menzel', 'Martha Plimpton', 'Kristen Bell', 'Chris Buck', 'Peter Del Vecho', 'Josh Gad', 'Evan Rachel Wood', 'Christophe Beck', 'Jennifer Lee', 'Jamie Sparer Roberts', 'Jason Ritter', 'Rachel Matthews']","['Chris Buck', 'Jennifer Lee']",https://www.rottentomatoes.com/m/frozen_ii,0,6.9,,"Anna, Elsa, Kristoff, Olaf and Sven leave Arendelle to travel to an ancient, autumn-bound forest of an enchanted land. They set out to find the origin of Elsa's powers in order to save their kingdom.",103,"$150,000,000","$130,263,358","$1,450,026,933",Walt Disney Animation Studios,PG
https://www.imdb.com/title/tt1220888/,HENRYS CRIME,2010,42,25,"Apr 8, 2011",,"Mar 30, 2016","['action', 'comedy', 'drama', 'mysteryandthriller']","['Danny Hoch', 'Keanu Reeves', 'Malcolm Venville', 'Judy Greer', 'Bill Duke', 'Cindy Tolan', 'David N. White', 'Paul Cameron', 'Fisher Stevens', 'David Costabile', 'Peter Stormare', 'James Caan', 'Scott Fischer', 'Sacha Gervasi', 'Stephen Hays', 'Vera Farmiga', 'Currie Graham', 'Alison Palmer Bourke', 'Stephen Hamel']",['Malcolm Venville'],https://www.rottentomatoes.com/m/henrys_crime_2010,0,6,,"Released from prison for a crime he didn't commit, an ex-con targets the same bank he was sent away for robbing.",108,"$12,000,000","$8,726","$2,169,799",Company Films,R
https://www.imdb.com/title/tt1300854/,IRON MAN,2013,79,78,"May 3, 2013",,"Nov 22, 2015","['action', 'scifi', 'fantasy', 'adventure']","['Rebecca Hall', 'Alan Fine', 'Victoria Alonso', 'Robert Downey Jr.', 'Drew Pearce', 'Guy Pearce', 'Stephanie Szostak', 'James Badge Dale', 'Shane Black', 'Ben Kingsley', 'Charles Newirth', 'Gwyneth Paltrow', 'Stephen Broussard', 'Don Cheadle', ""Louis D'Esposito"", 'Paul Bettany', 'Kevin Feige', 'Jon Favreau']",['Shane Black'],https://www.rottentomatoes.com/m/iron_man_3,0,7.1,,"When Tony Stark's world is torn apart by a formidable terrorist called the Mandarin, he starts an odyssey of rebuilding and retribution.",130,"$200,000,000","$174,144,585","$1,214,811,252",Marvel Studios,PG-13
https://www.imdb.com/title/tt5439796/,LOGAN LUCKY,2017,92,76,"Aug 18, 2017",,"Nov 14, 2017","['comedy', 'drama', 'crime']","['Rebecca Blunt', 'Jack Quaid', 'Gregory Jacobs', 'Channing Tatum', 'Brian Gleeson', 'Mark Johnson', 'Steven Soderbergh', 'Zane Stoddard', 'Daniel Craig', 'Katie Holmes', 'Seth MacFarlane', 'Riley Keough', 'Dan Fellman', 'Charles Halford', 'Adam Driver', 'Michael Polaire', 'Reid Carolin', 'Peter Andrews', 'Farrah Mackenzie']",['Steven Soderbergh'],https://www.rottentomatoes.com/m/logan_lucky,1,7,,Two brothers attempt to pull off a heist during a NASCAR race in North Carolina.,118,"$29,000,000","$7,600,036","$48,453,605",Fingerprint Releasing,PG-13
https://www.imdb.com/title/tt2236054/,MYSTERY ROAD,2013,92,64,,,"Oct 13, 2014","['crime', 'drama', 'mysteryandthriller']","['David Field', 'Jack Thompson', 'Ivan Sen', 'Damian Walshe-Howling', 'Gary Hamilton', 'Aaron Pedersen', 'David Jowsey', 'Ryan Kwanten', 'Hugo Weaving', 'Tasma Walton', 'Tony Barry']",['Ivan Sen'],https://www.rottentomatoes.com/m/mystery_road_2013,0,6.6,,An indigenous detective returns to the Outback to investigate the murder of a young girl.,121,"$3,000,000",,"$280,702",Bunya Productions,Not Rated
https://www.imdb.com/title/tt2910274/,OBVIOUS CHILD,2014,90,72,"Jun 6, 2014",,"May 23, 2016",['comedy'],"['David Cross', 'Julia Godzinskaya', 'Stephen Singer', 'Polly Draper', 'Gaby Hoffman', 'Jenny Slate', 'Jake Lacy', 'Richard Kind', 'Elisabeth Holm', 'Stefan Nowicki', 'Michael Sackler', 'Gillian Robespierre', 'Gabe Liedman', 'David Kaplan', 'Cindy Cheung', 'Paul Briganti', 'Brent Stiefel']",['Gillian Robespierre'],https://www.rottentomatoes.com/m/obvious_child,0,6.8,,A twenty-something comedienne's unplanned pregnancy forces her to confront the realities of independent womanhood for the first time.,84,,"$77,315","$3,325,417",Rooks Nest Entertainment,R
https://www.imdb.com/title/tt9735350/,REBUILDING PARADISE,2020,92,79,,,"Jul 31, 2020",['documentary'],"['Sara Bernstein', 'Xan Parker', 'Louisa Velis', 'Carolyn Bernstein', 'Michael Rosenberg', 'Ryan Harrington', 'Brian Grazer', 'Justin Wilkes', 'Ron Howard']",['Ron Howard'],https://www.rottentomatoes.com/m/rebuilding_paradise,1,7.1,,"The community of Paradise, California, a town in the Sierra Nevada foothills, attempts to rebuild after devastating wildfires in 2018.",90,,,"$3,414",Imagine Documentaries,PG-13
https://www.imdb.com/title/tt0892791/,SHREK FOREVER AFTER,2010,58,54,"May 21, 2010",,"Nov 25, 2015","['comedy', 'fantasy', 'animation', 'adventure', 'kidsandfamily']","['Jane Lynch', 'John H. Williams', 'Antonio Banderas', 'Walt Dohrn', 'Mike Myers', 'Julie Andrews', 'Harry Gregson-Williams', 'Nick Fletcher', 'Jon Hamm', 'Darren Lemke', 'Josh Klausner', 'Andrew Adamson', 'Teresa Cheng', 'Eddie Murphy', 'Craig Robinson', 'Mike Mitchell', 'Gina Shay', 'John Cleese', 'Cameron Diaz', 'Aron Warner']",['Mike Mitchell'],https://www.rottentomatoes.com/m/shrek_forever_after,0,6.3,,Rumpelstiltskin tricks a mid-life crisis burdened Shrek into allowing himself to be erased from existence and cast in a dark alternate timeline where Rumpelstiltskin rules supreme.,93,"$165,000,000","$70,838,207","$752,600,867",DreamWorks Animation,PG
https://www.imdb.com/title/tt9222438/,SISTER OF THE GROOM,2020,47,33,"Dec 18, 2020",,"Dec 18, 2020","['comedy', 'romance', 'drama']","['Charlie Bewley', 'Jake Hoffman', 'Alicia Silverstone', 'Noah Silver', 'Amy Miller Gross', 'Abigail Marlowe', 'Ronald Guttman', 'Julie Engelbrecht', 'Mark Blum', 'Tim Harms', 'Charles Libin', 'Abbi Jutkowitz', 'Jay Lifton', 'Eve McCarney', 'Andrew Carlberg', 'Mathilde Ollivier', 'Tom Everett Scott']",['Amy Miller Gross'],https://www.rottentomatoes.com/m/sister_of_the_groom,0,4.6,,"On Audrey's 40th birthday, her brother is marrying a girl he met in France. Secrets are revealed prior to the wedding. Audrey and the young, French fiancee do NOT get along.",92,,,,Mandorla Productions,R
https://www.imdb.com/title/tt9441638/,THE BIG UGLY,2020,41,85,,,"Jul 31, 2020","['crime', 'drama']","['Scott Wiper', 'Leven Rambin', 'Lenora Crichlow', 'Vinnie Jones', 'Ron Perlman', 'Malcolm McDowell', 'Elyse Levesque', 'Joelle Carter', 'Jeremy Osbern', 'Josh Crook', ""Karri O'Reilly"", 'Tarquin Pack', 'Nicholas Braun']",['Scott Wiper'],https://www.rottentomatoes.com/m/the_big_ugly,0,4.9,,Anglo-American relations go bad when London mob bosses invest in a West Virginia oil deal in hopes of laundering dirty money.,106,,"$152,598","$515,399",4G Vision,R
https://www.imdb.com/title/tt7448180/,THE DEBT COLLECTOR,2018,83,45,,,"Jun 5, 2018","['action', 'sportsandfitness']","['Robert Rusler', 'David William No', 'Ehud Bleiberg', 'Deborah Del Prete', 'Tony Todd', 'Michael Paré', 'Scott Adkins', 'Selina Lo', 'Jesse V. Johnson', 'Louis Mandylor', 'Jonathan Hall', 'Charles Arthur Berg', 'Vladimir Kulich', 'Stu Small', 'Matthew Lorentz']",['Jesse V. Johnson'],https://www.rottentomatoes.com/m/the_debt_collector_2018,0,5.8,,"A classically-trained martial artist goes to work as a mob debt collector. The job seems easy enough, until a client drags him into a situation deeper than could ever be anticipated.",95,"$3,000,000",,"$28,645",Tarzana Productions,Not Rated
https://www.imdb.com/title/tt10589914/,THE FOREST OF LOVE,2019,100,64,,,"Oct 11, 2019","['mysteryandthriller', 'drama', 'horror']","['Taro Goto', 'Shinnosuke Mitsushima', 'Kippei Shiina', 'Kyoko Hinami', 'Sion Sono', 'Gustavo Borner', 'Michael Shen', 'Eri Kamataki', 'Young Dais', 'Takato Yonemoto', 'Denden', 'Kaata Sakamoto']",['Sion Sono'],https://www.rottentomatoes.com/m/the_forest_of_love,0,6.3,,"A small group of student filmmakers and a shy young girl with strict parents are simultaneously manipulated, seduced and abused by an older man. They follow his bidding, even when murder is involved.",151,,,,Netflix,TV-MA
https://www.imdb.com/title/tt1951261/,THE HANGOVER PART III,2013,20,44,"May 23, 2013",,"Dec 8, 2015",['comedy'],"['Bradley Cooper', 'Lawrence Sher', 'Mike Epps', 'Dan Goldberg', 'J.C. Spink', 'Jeffrey Tambor', 'Ken Jeong', 'Ed Helms', 'Chris Bender', 'Zach Galifianakis', 'John Goodman', 'Justin Bartha', 'Scott Budnick', 'Heather Graham', 'Thomas Tull', 'Craig Mazin', 'Melissa McCarthy', 'Todd Phillips']",['Todd Phillips'],https://www.rottentomatoes.com/m/the_hangover_part_iii,0,5.8,,"When one of their own is kidnapped by an angry gangster, the Wolf Pack must track down Mr. Chow, who has escaped from prison and is on the run.",100,"$103,000,000","$41,671,198","$362,000,072",Green Hat Films,R
https://www.imdb.com/title/tt2350496/,THE LUNCHBOX,2013,97,87,"Feb 28, 2014",,"Dec 8, 2015","['drama', 'romance']","['Ritesh Batra', 'Anurag Kashyap', 'Michael Simmonds', 'Arun Rangachari', 'Lydia Dean Pilcher', 'Nakul Vaid', 'Bharati Achrekar', 'Nimrat Kaur', 'John F. Lyons', 'Yashvi Puneet Nagar', 'Lillete Dubey', 'Irrfan Khan', 'Guneet Monga', 'Nawazuddin Siddiqui', 'Denzil Smith']",['Ritesh Batra'],https://www.rottentomatoes.com/m/the_lunchbox,0,7.8,,A mistaken delivery in Mumbai's famously efficient lunchbox delivery system connects a young housewife to an older man in the dusk of his life as they build a fantasy world together through notes in the lunchbox.,104,"$1,000,000","$44,542","$11,621,777",Sikhya Entertainment,PG
https://www.imdb.com/title/tt3687398/,THE RUNNER,2015,24,22,"Aug 7, 2015",,"Apr 27, 2016",['drama'],"['Connie Nielsen', 'Ciera Payton', 'Sam Bisbee', 'Noah Millman', 'Sarah Paulson', 'Dana Gourrier', 'Christopher Berry', 'Erika Hampson', 'Wendell Pierce', 'Austin Stark', 'Benji Kohn', 'Bingo Gubelmann', 'Chris Papavasiliou', 'Bryan Batt', 'Nicolas Cage', 'Peter Fonda', 'Ruth Mutch', 'Glenn Williamson']",['Austin Stark'],https://www.rottentomatoes.com/m/the_runner_1999,1,4.7,,"In the aftermath of the 2010 BP oil spill, an idealistic but flawed politician is forced to confront his dysfunctional life after his career is destroyed in a sex scandal.",90,"$6,000,000",,"$93,296",Paper Street Films,R
